,rms_IBI,mean_IBI,std_IBI,skew_IBI,kur_IBI,mean+-std_IBI,mean_HR,std_HR,HRV,skew_HR,kur_HR,mean+-std_HR,low,mid,high,LF/HF,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,arousal,valence
15_1_left,0.8513539086620795,0.8498733108108109,0.050187980290816794,0.057377075109264236,-0.4790079416302109,35.13513513513513,1.1807719930736735,0.07006284772795059,0.004908802631749991,0.22330160563639403,-0.29058368831026193,35.13513513513513,0.0034635345625440663,0.0010060893589336033,0.000885132057065826,3.9130144873811616,0.6758856325978402,2.3958077459489275,9.630661454993929,25.945597920673933,50.662099838921,59.5150094918789,71.88736325675751,117.11374496040267,149.51495599398766,163.56552092610758,176.5513371507373,199.7119015694292,226.27865850705032,249.57978754697734,274.634214497391,302.0353482592135,315.3673231560789,318.74786384967376,319.08450585479625,319.07607903125756,319.03822188340723,318.9746611496921,318.7891200068775,317.89103153714245,315.7906784991117,313.82689102504173,312.9102090411334,312.22861211257435,311.96975658032693,311.89144952968957,311.79861757386834,311.67263896200365,311.2528071068221,310.6996962674077,308.825296258547,305.7908225792224,303.3538700649197,298.1899834210008,297.6438470863765,296.5192568219398,295.456059850262,294.8601377964774,294.4057681930885,293.6739786190333,292.7620284884936,290.183824139148,286.0832643703077,283.48558443370246,279.81286266388946,273.6520431533691,270.5970854458157,269.57179438998594,268.46296260964385,266.6922937663663,266.0252763805116,265.2517580164131,264.1653563641502,263.31408542811164,262.18387898207624,261.85933527108784,3.5939,7.8532
15_1_right,0.8515247072514449,0.85,0.05093453700250048,0.07106354828719462,-0.4979449688336359,36.36363636363637,1.1807154540650342,0.0710376288088689,0.00504634470678664,0.20956656906942278,-0.32144236229283685,36.36363636363637,0.003497644308770635,0.0009836319323730616,0.0009244850072454555,3.7833434629643405,1.7221420993909993,6.661183369515277,35.11952126540009,91.25298386847854,151.31165087535584,174.56071757437587,196.2027431416038,294.45750038152727,376.38809324155415,415.49052381116894,447.3615934152238,500.9766654273439,558.644655920906,607.154282332317,658.516066127377,710.294569029626,739.9398225095715,756.8525618461026,766.6335260103268,773.4410224996166,776.7656503410299,778.1388932977727,778.4080728172792,775.6686820827728,767.5091191476597,760.0788334101335,756.5782309965712,753.7488297458652,752.7871264205721,752.4108635063973,751.8300617228834,751.3581876368651,750.0894536154708,748.3994627263721,742.2048262972104,731.690642085025,722.9956899251144,705.3763049745847,703.2307472466684,699.2825266202441,695.5842085238498,693.5630883732525,692.1578316743053,690.5491996335847,688.0648918588482,682.4890335056043,673.0207564083307,666.7681879459847,657.9071484788574,642.7615335050275,635.1715468144797,632.7666620138584,629.3295439421634,624.4563813652495,622.6551064233003,620.7355898164075,617.731205505051,615.5715567214703,612.9808988403182,612.0873993281172,3.5939,7.8532
15_2_left,0.816029060770264,0.8142233455882353,0.05425653435947067,-0.03433799655331642,-1.024835512395228,42.64705882352941,1.233678720942221,0.08293567346402843,0.006878325932931948,0.22963551069329963,-0.9700545473942861,42.64705882352941,0.0073097348334108985,0.0008572182916041249,0.0004715168123315029,15.502596391561417,0.04576912947798422,1.3947873896166123,6.544652424198504,20.52776255600656,44.79674341368981,59.09696920730794,74.52159875013847,120.39959025237522,155.40555158200812,174.76565426971177,188.54917680412453,214.41404611970472,249.9371604381379,283.10373280433123,312.044217833968,342.5055240716175,362.3682820386489,366.7941734696998,367.34535057496385,367.3797698659367,367.36530064403735,367.3123514189527,367.23882646219425,365.66334209848367,363.90193922000276,363.4612689382292,362.9018407382221,362.34152208470744,362.28457991432316,362.2609134044216,362.2148623385268,362.16916712484664,361.95521184797605,361.65875523884944,359.783587337353,353.76858421675433,352.0884786842287,350.9344807352133,349.5141060883116,349.0064233455728,348.2255778347638,347.8916022362021,347.722931221559,347.49458114196284,346.90211222936404,345.2495018053511,335.71194721025563,331.11601886286064,329.4754045988173,327.6113377251336,323.9461348168637,322.56702829081974,322.2268333094346,319.7293660596994,319.13083445194906,317.82430577900476,317.04918292812954,314.5540888787827,310.82295044611743,309.8467873733083,1.8,6.6
15_2_right,0.8158899076084445,0.8141084558823529,0.05388657901710936,-0.039739523358034004,-1.0019345478953365,41.17647058823529,1.233781028594348,0.08241743291649622,0.006792633248545156,0.23564526136332153,-0.9700687905913505,41.17647058823529,0.007346844845890478,0.0008325397102273292,0.00041012054594989096,17.913866833650722,0.08625484589467351,3.72021272110078,23.990309791397618,70.83216382491811,117.93184912093872,143.0833545993365,165.68894328301792,254.19219942896436,331.70648873946726,379.7704994849969,410.6418440290496,461.56261862683937,527.3842251847091,587.428125285719,636.740313873101,687.1990913243601,722.6111850707464,740.6610967818515,752.6080463162075,759.0720258992828,762.7537552421338,764.5885014152402,765.383364214468,760.1657859644389,753.6341174401284,751.9054090583268,749.442439503795,747.0583320451286,746.8572619001129,746.7604813208045,746.6582679191511,746.518465144938,745.7143848758517,744.9943145889149,738.6891718399248,718.8221781736002,712.9351149382213,709.1740911651887,703.9651354679983,702.297929907661,699.810151567689,698.9352796200405,698.4872105320518,697.8507307607364,696.2719167590235,692.9133446087744,674.2246566472269,665.5463539204144,662.6310924196936,659.243661685221,652.6875599116198,650.2763311695478,649.6396002050475,645.3415347664978,644.3666491967911,642.0674945224685,640.5650189637149,635.8254657654801,629.61991620202,627.8016141600895,1.8,6.6
15_3_left,0.8401862790482085,0.837958916083916,0.06113786434234196,0.08998355397665518,-0.2151879882560368,29.370629370629374,1.1997809742697203,0.08820316419561273,0.007779798174118221,0.29743405326474576,-0.1396236152382202,29.370629370629374,0.0037759461194460126,0.0014946444373952344,0.0014149249538752033,2.668654693737949,0.06489175196167274,1.630860743613144,9.336290939947244,24.491437951200453,45.86848313073494,59.127368137305396,69.38162660053445,113.30663207897624,145.22147838213561,158.07829790807955,171.07656942460028,194.8208501237012,221.402196271341,244.2927470382147,270.242485387133,292.78503531898065,307.77114946166154,311.32020832095304,311.6740582593049,311.6928636209676,311.61862347420833,311.5533210302905,311.4247528381161,310.10483670088934,308.70909143523113,307.3686921947719,305.8827445817154,304.7722824732541,304.3285038169422,304.0532760089785,303.9125427698791,303.62628233401574,303.2982859447372,302.9170251209699,300.47900871167815,299.07021798455537,295.128288666259,293.875414108463,292.6456120506182,290.3779525904424,288.75149558912483,287.9280838649831,287.2171102289913,285.7991256981266,285.0719578571577,283.9237903865774,280.6168468780122,275.2916034313818,271.5532285974869,269.45110957175393,267.3689638860559,264.91531257706725,262.4799558973547,259.3715741193484,257.91834782395637,257.1949844542342,256.5662090452853,255.73928992627003,255.10727187692527,254.38215269419663,3.8942,3.5666
15_3_right,0.8379128825391357,0.8356662326388888,0.06131840141564225,0.0909307766119763,-0.2714615609063502,34.72222222222222,1.2031442546589883,0.08891179781030224,0.007905307789860067,0.28277666805224605,-0.23893421656377356,34.72222222222222,0.0038893159240295135,0.00150516989436903,0.0013852424639794936,2.807678818086744,0.12371973822539988,4.7905920032115,31.62189788476813,84.67132104876244,142.19122646744435,177.74006780211198,197.59075886463071,299.6308713951975,388.4851523726052,429.75655047754105,466.1399054236776,524.4767789520708,587.0641192336388,641.4683179143299,699.3999277711821,746.7580048691462,780.8184388202465,799.4950323718351,811.4190454582532,818.4997917953135,821.7227464862549,823.3105879436729,823.9863631644915,820.284678335805,815.3726242366506,810.929283450909,805.994913497587,801.7424137272335,800.3420411241775,799.370862911111,798.9047903745087,797.9648003431219,796.9353739693963,795.7188172564937,787.6221104680577,782.9544486709033,768.4564869602498,764.1037855778136,759.7520581385052,751.4370712088892,745.8482255285555,743.1139748194505,741.1510182493653,737.3695578231792,735.5811081909548,732.7042758037097,723.9856915875043,709.5146092163585,699.1672238805473,693.5475048232252,688.3182185056638,681.7097386000014,675.2312817494128,667.1938813995667,663.1952330017107,661.1817653505829,659.5695887448,657.4015735769979,655.5268216195719,653.5384418747389,3.8942,3.5666
15_4_left,0.778629160515874,0.7765625,0.056692620325795154,0.0032958242212301433,-0.4610468916162378,35.238095238095234,1.29468297114911,0.09569805927104856,0.009158118548245124,0.3465315623569636,-0.21419946343979435,35.238095238095234,0.0043021363947994065,0.001134551338594349,0.0010381228878846432,4.144149449942059,0.038906594829366654,1.8698075644112804,9.710707115322776,21.521529640386134,43.55953578122639,67.99558231312837,80.10867220578311,118.85123284811468,171.07744180070875,190.92659803897286,206.5087246537429,229.42548676162798,266.03400148533126,302.6862024234772,336.1003352101453,367.83335972386305,389.8420519093421,395.49076412810143,395.9326203382099,395.96825577629284,395.9595371212828,395.9530133243886,395.9332418129059,395.7506216232838,395.18876754737676,393.71621908902114,392.67774855193153,389.2519669244904,388.4091105908888,388.21167453144653,388.1181442726762,387.9262153737553,387.7653113046872,387.6904463233886,387.54499795522605,386.7820641087327,385.1735328211228,383.54670851373476,381.0131177289099,379.5791946408704,376.3023583647096,371.48162379000274,370.5074455785725,369.85667418391773,369.3657254239163,368.4008775234481,367.97125419373333,366.5733813313793,362.2602189940108,360.24396613433447,354.26035419024225,352.01649045931447,348.64017388094663,344.7369883820811,336.75159212277043,334.4012508445777,333.09340408008524,332.55139701302,332.06596298148344,331.2284082842163,4.2,6.6
15_4_right,0.7784992496202076,0.7765625,0.054879552230099236,0.25216778082400115,-0.5864955234380478,33.333333333333336,1.2941180090968583,0.09074174029770064,0.008234063432255348,0.02868444764929754,-0.6674045710898189,33.333333333333336,0.004251637450958426,0.0011649181881793745,0.001077761731053074,3.944876987610405,0.08419277493125124,5.200652135971768,34.42993062252342,69.71053863395632,114.5148581911984,157.722940615165,175.00213054980298,249.85770383975796,364.6489535404261,415.09453956574674,452.5994923920503,498.9586400623329,568.9824616398404,635.6766421676609,693.9647589598958,747.0692726400182,786.3693786588696,810.1786480292599,821.6019244217943,829.0727963511728,833.2672370942807,835.5047763716973,836.5802489439225,836.6436531931733,835.2750327068247,830.0154847511442,826.0477675757322,813.1103822869181,810.033537381071,809.2340263593475,808.7699059565628,807.9027362153498,807.2173993014438,806.9170065904301,806.4344024823314,804.1162754413092,799.3279540831336,794.266605822556,786.5073359361432,782.4993742030356,773.487254588076,760.8996876287691,758.7063488939464,757.0171676368196,756.1006959023174,754.1599608663522,753.2278927637835,750.5532000802219,742.6724500964814,738.9597612399035,728.6749025648847,724.605912761045,718.6638162311157,711.430095928493,697.5353830801571,693.174673642208,690.8544582590182,689.7575472713746,688.909421572613,687.536349348948,4.2,6.6
15_5_left,0.9114677578877826,0.9097222222222222,0.056382196339298536,0.1660677327509236,-0.2379909452610356,34.074074074074076,1.1034607049662033,0.06839610503082856,0.0046780271833881315,0.17653640442194402,0.0050412094031511145,34.074074074074076,0.0009865039995644467,0.0005857358826442681,0.0006357150696886762,1.5518021305481395,0.07162530553685023,1.3686804956478151,6.1733079296388595,20.754094637292205,42.333718537305074,47.97739530379023,65.19105126084139,103.16107875867993,128.54437409263767,139.51775390997125,154.8642335790582,178.20596364705764,202.9578790804071,226.62524076001117,249.20858214321868,271.14053789333724,283.5764532043473,286.9019031427506,287.2544375732872,287.26201352659274,287.18803777802214,286.97249313156806,286.4268884108932,283.81502158789976,283.04027017508554,282.92876912005374,282.85100783482056,282.7768005296067,282.72273482321606,282.6070243699896,282.3813503403844,281.83796297090225,281.14703699627825,279.5927120324438,275.83723642999394,270.85304974292393,269.5602834261212,269.0338771190649,268.64837425819513,268.23274370470784,267.7948271956905,267.23265235462765,265.9102846050134,264.6665449045019,262.22096130654637,256.6438266083374,252.45081597198885,248.94201334974298,247.63580201478925,246.9722734681328,246.2015503436235,245.74152411982251,244.77925371410464,243.92279384044693,243.34377529446473,242.96322285753016,241.59917102007003,241.01941805474672,240.71270472054604,240.59305681158116,5.0,3.3208
15_5_right,0.9163351673317405,0.9143518518518519,0.060256368161199794,0.5895474392900646,0.821117925267786,31.11111111111111,1.098307828127007,0.07070710022277718,0.004999494021913856,-0.13758453877028623,0.2527672214128933,31.11111111111111,0.0009552783086840416,0.0005839026581199441,0.0006324139573013408,1.5105269225246687,0.08753559100012123,3.665800054439323,21.946553800280903,70.27372832070692,123.84150438914652,139.54285455726168,170.62995369649104,253.80431610602662,320.85849600472596,350.9445257982883,386.68319881720083,436.9892134119651,486.6158782568919,533.779635592256,576.4591430465107,617.829695570837,643.8197265038855,659.1385918337943,669.0837292779793,674.8475109977471,677.43113001906,678.1441406818726,676.9942004502035,667.4466254008964,664.8364886945413,664.4688932593092,664.1245136216223,663.678210895785,663.4477629465056,663.0230304611322,662.3024293998461,660.5554112699721,658.3047345220742,653.1889368808579,640.466493129767,623.9698161510064,619.7464192319353,617.9921109370663,616.4934032954226,615.1850830737827,613.97344485824,612.513954478647,609.2192345247636,606.3497790709336,600.5286003796298,586.9891900066385,576.8813214671999,568.1387079009224,564.5805167963108,562.8548322508575,560.3937970538412,559.1630147879889,557.0437197943871,554.9267707297486,553.3715499867167,552.246469943427,548.1914345492369,546.4028688649205,545.1224441369178,544.7336947791077,5.0,3.3208
15_6_left,0.8594396085246216,0.8583984375,0.04229140809329307,-0.19889495757009085,0.3169333760818045,30.555555555555557,1.1678386817025457,0.058581325355235206,0.0034317716803759233,0.520972690893814,0.3511724929653268,30.555555555555557,0.0009483164038791086,0.00023702683483789146,0.0011684727167835193,0.8115862615000204,0.12683103178454416,1.5572136693305856,6.934716610810046,22.440411833229305,50.834687830935515,60.93465712105608,73.97789449401184,110.95803312593748,145.03726150917828,160.458117619241,172.2900743492081,196.87080748704625,227.2397347170714,254.14106920294205,276.27056266980907,302.8834105358118,317.81454206095736,322.00699719910233,322.3737986134215,322.393099636943,322.36004519923546,322.1643098203903,322.0889479778949,319.59785052856904,318.1059974644071,317.4972946636167,317.2839425160301,317.16081859423485,317.08861904410185,317.0487619197134,316.9812229665928,316.8703225364728,316.23333611080665,315.4472103283715,314.09846706461553,307.68324551820865,303.77568660796516,302.50913688972645,302.2630865765894,301.8371165366738,301.4513605253986,301.3313638285203,300.9952149400694,299.12671009842836,297.54331830389697,294.84804730425253,287.1806179284985,283.13068736478215,276.16274296057094,273.86677055940936,273.0361627416918,272.4238616057502,271.75696048645045,271.20204013202806,270.6636983841204,269.33278654647984,268.0485310786926,265.82424098446376,264.36389317418286,263.4119170850622,2.3379,3.3754
15_6_right,0.8594591529469753,0.8584118150684932,0.042416875593887245,-0.2787683299399305,0.07697219928259624,32.87671232876712,1.1678475570099027,0.05894161078646226,0.0034741134821028048,0.5669547052147437,0.19816452066706125,32.87671232876712,0.0009479042851568999,0.0002237020803368093,0.0011556912683418099,0.8202054572212495,0.5480194382663305,4.667508568112352,25.35535766304711,75.52644409050991,140.31672184122144,164.22487200542412,187.6241886216108,265.67290336656515,348.0566957829965,389.57469932173984,420.2228717288581,472.7396418198123,534.3532017378109,590.2758490632355,635.0097570256269,684.4884262712692,713.7916384147118,732.1859743246621,743.1467434669318,749.3680011469278,752.5455713120887,753.7911329752525,754.394516451624,745.4257591297821,740.2439921135772,737.9142482084391,736.970333759425,736.360115732201,736.0660040195872,735.9133226191086,735.571520231043,735.2962717474704,733.5355003408524,730.9880066852501,726.6880596732088,705.0859595171208,692.7643124600445,688.6204503880996,687.8544233367609,686.4854947059797,685.319161943415,684.9605457749346,683.9848565116375,680.1824703022301,676.6521787559387,670.741476558226,652.5397819775261,643.2748305149285,628.1039689552647,622.4082365573788,620.4045743012749,619.0100147094951,617.3827162843836,616.2160955783473,615.025796333122,611.9631247921741,608.6647270954486,603.077572818751,599.5059353132895,597.4285293482199,2.3379,3.3754
15_7_left,0.8487093609335532,0.8467781007751938,0.05722261252159015,-0.4025789457116529,-0.29075587908502376,36.434108527131784,1.1865594943151236,0.08337436786084168,0.00695128521619495,0.7378767811427387,0.2590666704782185,27.906976744186053,0.0013420194621159354,0.001328888218671748,0.0007454984974161203,1.8001638725863867,0.04116498250350168,1.3321740386319338,6.293855942278081,20.535335006715744,44.64090050908461,54.086913500917575,66.59568568489486,109.37707595905974,142.2927454295392,154.65342453414684,168.38753915447398,192.57900272838776,221.6983762420645,247.21889970922894,276.4644383627675,303.6301930255304,318.7459325961691,322.7363354811192,323.09417688317797,323.1223916589829,323.096318959058,323.01039751497814,322.7866336737837,320.9440308243717,319.6402416886601,319.0180880921497,318.58137106106744,318.3867217221743,318.2577798926531,318.21790251921976,318.13256327287814,318.03149215694685,317.8041341722276,316.38963686935637,313.8417721799523,310.09506535543863,307.984338869062,305.9550274866466,305.1073826886406,304.2879679079415,303.8883563777023,303.49740785056383,303.17606093293335,302.3119617760875,299.6429147138775,295.73262214260393,292.40134208982204,287.0364610795832,284.78931923580075,281.2834614108892,279.77439429480285,278.53929306162354,277.7290150824829,277.12533764715505,276.5518491722071,274.9479904783326,272.55813216411667,272.1130680064465,271.3187249474797,270.77954695857636,3.8942,3.3208
15_7_right,0.8483019684744036,0.8463341346153846,0.05774740082788237,-0.45053771841038337,-0.08205980309009941,31.538461538461537,1.187319675028411,0.08469849897335835,0.0071738357283399855,0.8384874843765528,0.7336613194068984,26.15384615384615,0.0013423866206992863,0.001367333520797297,0.0007863654080687653,1.7070774056504512,0.04871618652537767,3.4352875774863616,21.187332462185093,67.25480494508707,119.77277199604076,139.79893962284757,162.61571892592627,254.79292442253342,338.40019376480586,372.23957419894793,405.98480125283567,459.7380793725715,520.8827803320389,573.928146347436,631.5157774034769,680.8205687035733,710.8695021499695,729.7898793559223,740.3098734515243,746.7450991645269,750.2384310964848,751.7330094807736,751.9941573318314,746.347900779766,741.9569986508551,739.6835426426514,738.0387833263344,737.244179296047,736.7558131307086,736.6207149081059,736.2935208115964,735.8912491451923,735.1232377867283,730.8531924053834,722.6548758929249,710.156781482746,703.4195161856762,696.8982289944303,694.0288817985513,691.4976671423532,690.231021635847,689.2713385885164,688.6154278693422,686.6923324556766,680.8103348458369,672.3033683332771,664.7535901473475,653.766045729725,648.8293044063968,640.915511764932,637.7052729804384,635.1083592103816,633.3255552612887,631.9973790760984,630.7418708157003,627.2374251764114,622.368234638382,621.2872572799747,619.3717565928976,618.4052263982292,3.8942,3.3208
15_8_left,0.8570067616591214,0.853448275862069,0.07801685688052201,-0.25774465068244296,-0.2817615590276277,31.034482758620683,1.1819797853460785,0.11307031995735155,0.012784897255257853,0.7172819306434045,0.16428354491221997,31.034482758620683,0.00418655269672008,0.00234236051103965,0.0013292368088251016,3.1495913060220846,0.6303832896579287,1.9604537941693074,6.487520590787463,19.906368763809176,43.2166355836882,52.99036664352484,59.91294919966051,97.11637212858909,127.80206762942586,139.8466093123784,153.16176984671603,171.2741434938905,197.7076620167007,221.4489769650026,243.11005367476358,266.5915615660749,280.7937975410954,283.81067875857707,284.07475022155165,284.0754459914922,284.00444986178877,283.80711348014796,282.6076435603076,281.8622495879706,280.6765399471915,280.3538828142308,279.98799398584146,279.8615639099797,279.77029418112664,279.6590785111736,279.4682971374043,279.1172100227377,277.5454379408051,275.243394790015,273.28608161661657,271.3803663270864,269.44684924168075,268.41870631073175,267.1072559966756,266.60811505249075,266.0091561153817,265.15808649819263,264.0511086262488,258.2791329242065,255.68221258543102,253.74553426761244,249.8117572593982,248.39217223887383,246.12586733996153,243.959437614137,242.66256701305116,241.21939973217292,240.29502302259988,238.7828637436862,236.84624412984175,235.3813008398562,234.39264196257687,233.52548039351447,233.27554689332752,233.03927902432122,7.4,5.0
15_8_right,0.858371424452432,0.8549236918604651,0.07685690217650973,-0.30574596140945565,-0.23423842309078502,29.06976744186046,1.1796400835687109,0.11141992741066381,0.012414400224197592,0.773474636861763,0.3319176371372916,29.06976744186046,0.003933600370133358,0.002252348106292489,0.0014058886275327388,2.797945934762003,1.722259964990381,5.48928174430314,22.4393637137359,69.2481496101074,129.46522301126257,157.0607703670554,170.0133810547793,258.3962307155597,346.08019070476644,382.59878356111255,418.6915901170079,463.5649524781386,525.9989599553616,581.176067042736,627.5564786272801,674.3128198354761,705.2532227094125,722.3720349730478,732.7112134754292,738.5252800737584,741.5675977473754,742.2872908814118,739.0100449986082,736.9703089214659,732.6655641475329,731.4022789454295,729.8543817889988,729.4600980054922,729.083089641701,728.623502249078,728.0086942534103,726.7906416190762,721.0085837671049,712.9164199765231,705.9872223101779,699.2941497495868,692.4941897348647,688.98181544085,684.4169747691626,682.9319889668021,681.070743601816,678.8817738669833,676.2230802790473,661.0583155326923,654.6845118898568,649.9622734643294,640.0110324920148,636.7383552936615,630.2698885744252,624.2509614403734,620.7364904783249,616.6690424029682,614.2003961488593,610.2017370538092,604.5964546915436,600.4220707195564,597.8569834700239,595.331015415729,594.5733845820689,593.8647456873815,7.4,5.0
15_9_left,0.9735337187650217,0.9684514331210191,0.09934648085511878,0.24240727663265085,0.2410182548090809,29.299363057324847,1.043531937266783,0.10799321330634155,0.011662534120228985,0.40891112573927957,0.25380372293977427,29.299363057324847,0.009494948830690127,0.0010106917314767455,0.0010640730797562092,8.923211207321891,1.4309366183496333,3.1723807129939514,10.170192476228468,24.2273804005057,41.79527722377361,46.18453542410077,63.87505896545635,102.17148204399433,122.95705378996142,133.16353518120155,149.50879082648203,172.27947564445066,193.2194822378204,215.723432626921,240.69833303582408,259.42400784022345,270.5315194694637,273.41679403203335,273.6662714766015,273.46126739459385,272.7593126342114,272.13040139059905,271.65106942224526,271.2011806806474,270.84899764313525,270.42928001773964,269.833153543219,269.51655969752716,268.9991707103058,268.0300629334562,265.7444382037582,264.33963189913084,262.5766220291272,261.5039484906417,260.4911368673948,259.467268917554,258.64810284734256,257.93492957286514,255.6869005460627,253.74037152883207,251.62417289158412,249.27248270739926,247.24090648904811,245.1202262220405,244.21636430147686,242.72091651246868,241.3809978867778,239.6881841105605,237.32650191829117,235.53134392927197,233.86338416846505,231.86289030081642,231.04289198491503,230.40586246656775,230.0263490813289,229.7574640024205,229.62841845974125,229.55445500862314,229.52501258369406,229.40640575738496,4.959,3.2662
15_9_right,0.9757126444462216,0.9703817246835443,0.1018551566315076,0.33106618034433966,0.3639380999820969,29.746835443037977,1.0418798034245025,0.10948212331667817,0.011986335325928327,0.3432138310153639,0.19585635699537596,29.746835443037977,0.009929998875382578,0.001363431430599347,0.0011269152937830415,8.81166395572438,3.227074101260383,8.462702621059522,31.61964770854433,72.45964577604983,117.4172633819606,131.07629365129085,163.61640988116716,252.51503752487554,308.18443174581535,332.359332095082,367.1487231443731,416.0111328431573,462.08600318645347,508.1175795733976,558.6749386963877,594.8618910964044,617.3272339916548,630.983077031035,639.4933759325924,643.9655205501966,644.1793149399866,643.5492288346879,642.7557310201914,641.4470476026708,640.4287152697699,639.0418887229416,636.9742718923218,636.1801039584966,634.5464915928941,631.4926200437518,624.0779271530664,619.6666804635942,614.2598269616204,611.0197484875142,607.8890497439572,605.0604929476241,602.507061886634,600.5583517909314,594.4555786094114,588.8688123095599,583.1506881826608,577.4114640868322,572.0570869688319,566.5884630790891,564.4157400614963,560.9277626122471,557.5244018480716,553.1733873211073,547.3338444010157,542.4245725737816,537.852884739231,532.1285401299137,529.6662858331772,527.2843971142579,526.0946215214622,525.1599486026046,524.467311004905,524.1749999136581,524.0493279274024,523.9044931969313,4.959,3.2662
15_10_left,0.8506684909589732,0.8469791666666666,0.07914020939481747,-0.2512195340351185,-0.578618660968381,36.0,1.191454270581381,0.11619256381378089,0.013500711885619543,0.654062011953601,-0.08351979325330694,30.666666666666664,0.006315120345213658,0.0006338595731473682,0.0004905335355119704,12.873982894202248,0.03263657548453735,1.2575466842721361,5.531284280495881,17.618467279523678,39.46918000126388,50.86335877016441,64.25990271854776,106.45733222806705,141.93661537922657,156.8626638534364,171.3170336923015,195.4932616049939,224.38042367635416,251.43413587003803,279.4656437784471,308.68956099680844,327.5109391730359,331.32385000928184,331.6740059544133,331.68044587725444,331.6484836158332,331.4915001132623,331.02201524309226,329.87854322267657,328.61938050442546,328.226159974608,327.80082207257357,327.6127895282257,327.5908480947007,327.51555127738436,327.3740302139384,327.1141680225173,326.4337701297256,324.7253710866485,323.0137293928106,320.70316012550103,317.85168963825447,316.99555470259816,315.98608543498153,315.55995362092136,315.28534627717625,314.8816281131008,313.912427970357,313.45058900520223,311.0990591054618,308.80015394298806,302.73064286576545,300.0321531283557,296.9393694741018,294.6857717947114,293.43204034775783,292.15342411559664,291.04570903394705,289.93744936130474,289.063788640333,287.9242793366214,286.1225642877125,284.4023135630769,283.17566046028094,282.75744837152365,5.0,5.0
15_10_right,0.8475169664854352,0.8434416118421053,0.08301358860973172,-0.3400904444399505,-0.531354241005062,32.89473684210527,1.197793576772171,0.12457312511174622,0.015518463500106775,0.7573829980041791,-0.005367739915529857,27.631578947368418,0.007018764464408054,0.0006681823072817094,0.000518207540884889,13.544311710367706,0.053511655990829486,3.7579441364275374,23.65492290264568,72.82869791936301,124.00731974375904,147.02137481370931,167.79736890780907,255.5841647468672,340.703463433716,377.3936878940174,410.1937622683512,460.74100695920663,517.2343251617667,569.5173259207043,620.194156132351,670.0928616250758,705.1172706929408,723.1132496997818,733.7709556599302,739.4911950536133,742.3425158249377,743.5767816641376,742.7162833805976,737.8834304052006,732.3152561624605,730.505333505195,728.278859278497,727.3976090320285,727.2262258590965,726.9851316028248,726.3479756574015,725.4137810316751,722.5889287794578,715.5173114722713,708.7525408560258,699.1381727987235,687.3007769046417,683.7668774924815,679.9928852089371,677.9856366075747,677.1804590901337,676.0622590728011,673.52443196273,672.3175085874614,666.4294257490697,660.6124828390929,647.3366650759214,640.6549591363257,633.6227297067365,628.888718840268,625.999700152438,623.3721092044743,620.8258166440552,618.4980580709037,616.7085044267784,614.5714706432735,610.73503324852,607.275987734644,604.8912931319201,604.0781536654122,5.0,5.0
15_11_left,0.9440484649557288,0.9420758928571429,0.06099603497511088,0.09254933520280617,-0.6575064346374337,34.285714285714285,1.0659515339202827,0.06915625011335709,0.004782586929741203,0.14977798521113828,-0.806323050426534,34.285714285714285,0.0032063720814294564,0.000265586121933139,0.0008657697791236574,3.7034927283728765,0.7402342497234432,2.0827798497499677,7.26136745813506,21.649845184966566,41.02944436825744,45.636440440995536,60.355342935051596,94.83698653854202,117.91322350289121,127.12644509083998,141.1201708038418,162.2841593894911,184.12352122736377,202.86923739339431,226.272548510609,244.92628992459717,255.46332116020187,258.14651679704974,258.32104680114116,258.277398669471,258.09789228521595,256.9936786035734,255.8854060248505,254.9383702793404,254.67731679288062,254.57191306807317,254.45235645747044,254.3333045702121,254.0188382910793,253.36427184074617,252.91593780767087,250.6098454114912,248.584313954467,246.39200949377934,243.66150310391782,243.08938067999946,242.2744583175319,241.96107536547288,240.9616193744464,239.68069112459375,238.47661527608386,235.71219836435125,234.41877520055237,231.33381342826965,229.4001469754544,227.42478814119653,226.1330446232306,224.08727603488438,222.9481181793845,221.1081315497509,218.93490330512435,217.50354700072333,216.66471182943016,215.94311534641514,214.91356911252157,214.69379980727535,214.4223204447359,214.22732326705713,214.18727874781644,214.17437555972765,6.0785,5.0
