,AF3_theta,AF3_slow alpha,AF3_alpha,AF3_beta,AF3_gamma,AF4_theta,AF4_slow alpha,AF4_alpha,AF4_beta,AF4_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,F7_theta,F7_slow alpha,F7_alpha,F7_beta,F7_gamma,F8_theta,F8_slow alpha,F8_alpha,F8_beta,F8_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,F3_theta,F3_slow alpha,F3_alpha,F3_beta,F3_gamma,F4_theta,F4_slow alpha,F4_alpha,F4_beta,F4_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,FC5_theta,FC5_slow alpha,FC5_alpha,FC5_beta,FC5_gamma,FC6_theta,FC6_slow alpha,FC6_alpha,FC6_beta,FC6_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,T7_theta,T7_slow alpha,T7_alpha,T7_beta,T7_gamma,T8_theta,T8_slow alpha,T8_alpha,T8_beta,T8_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,P7_theta,P7_slow alpha,P7_alpha,P7_beta,P7_gamma,P8_theta,P8_slow alpha,P8_alpha,P8_beta,P8_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,O1_theta,O1_slow alpha,O1_alpha,O1_beta,O1_gamma,O2_theta,O2_slow alpha,O2_alpha,O2_beta,O2_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,arousal,valence
27_3,1.5234238446359827,0.8561278245992697,0.6891561548258951,-0.18576499623965953,-0.6582728867531061,1.449856080834871,0.7555863419197913,0.599571939445512,-0.228061474415447,-0.7680872297919052,-0.08449606335990299,-0.11523843785762482,-0.10277348433181967,-0.04865716649244413,-0.12575909684891334,1.0700983732182463,0.6648471740609897,0.49699112231128373,-0.27155743009452976,-0.6758288724779687,0.9294428728161025,0.4987595168698524,0.3783527997816528,-0.25258211218886745,-0.679749244487834,-0.16053483339001587,-0.1889185754656804,-0.1357443103514645,0.02184266734985679,-0.004513464425607411,0.5606221054282607,0.6913215902707194,0.5589404464213086,-0.11946150690807537,-0.7492993786793882,0.3861978101366267,0.5906964865300405,0.47289014756763303,-0.1274098366118731,-0.7307158352314848,-0.19815689838180314,-0.115333430621605,-0.0987462246704338,-0.0091505973286129,0.021391831121119382,0.3679941007092403,0.5657798350145077,0.42149422928766966,-0.2398131630610814,-0.5910818142404894,0.3065505070454072,0.36072463926926746,0.3024281505242984,-0.18598453618913324,-0.5307106623728546,-0.07062179156598711,-0.2317883417571307,-0.13622767600839197,0.06189328160536234,0.0693931487710019,0.8775288417231255,0.523455542538177,0.4289306082406559,-0.14545273772111952,-0.5209229295715939,0.8575121943485713,0.6248648849275507,0.5138833322970231,-0.24064745560717823,-0.6919025500310644,-0.02304093826734547,0.11622421569290704,0.0974947609188494,-0.10916025942353393,-0.19434381621879807,0.8735379506339516,0.7436952273161224,0.6705849539225269,-0.18639187770316687,-0.735290009604891,0.9685428337349489,1.1379843725541419,1.0032704940259292,-0.17873850196570662,-0.7686612093751821,0.10894430319924915,0.4251340634702912,0.3653258871734235,0.008811046417615374,-0.038401120823547415,0.9493638187662473,1.2165213704869338,1.0781252102693792,-0.07432220432421244,-0.7499493622118116,0.9925226643400339,1.4283130989832948,1.2341245521910298,-0.06929817411645549,-0.8203582619862769,0.049647604916253356,0.23911406294418866,0.17769437750385028,0.005784064027552815,-0.08088415783480407,5.0,5.0
27_4,1.5360689066304622,0.8756280495274673,0.6893992372333142,-0.22566288883700075,-0.6827704105666228,1.5079212192529095,0.7842917861254332,0.6254299062163429,-0.19545304518979897,-0.6811160020415123,-0.032394883500502285,-0.10476888219071356,-0.07351454916665116,0.034766350302418855,0.0019047059004522562,1.4264161484563902,0.6828233008467964,0.5139383498814298,-0.2850075861332303,-0.668300998383871,2.1788423082560247,0.7045987195045856,0.5364134848277831,-0.22056240967502586,-0.620013976461376,0.6994702872937779,0.025064626388845882,0.025869682014303567,0.0740594037525411,0.05553528915367162,0.6864413623584001,0.6234363071308427,0.5011356611359814,-0.12186181737967602,-0.7456450370783184,0.7692054892541589,0.508059353662198,0.44323891639614965,-0.11513381470615526,-0.7040826200206683,0.09499838781927133,-0.13205684602334847,-0.0665575473790317,0.007745744419262064,0.04781401376405653,0.7166525959718834,0.5406141451461,0.4104389501354583,-0.2957302341335614,-0.6891018784149417,0.5580414853372226,0.3992787363027764,0.3166200264361948,-0.2501303632695769,-0.5474344986041764,-0.18060477946913794,-0.16129733774163862,-0.10759492267588068,0.05245061351595644,0.16166956695610366,1.3917572375932215,0.9669098769412547,0.8260511911374453,0.1712027650824367,-0.36302554311198776,0.9501935474634247,0.6490107633215381,0.5384831393461227,-0.16329592759619943,-0.5649858255601494,-0.4686734176510791,-0.35048351955232604,-0.3194863405198548,-0.36713337530216167,-0.22841385168971476,1.2427350934262442,0.8633199255288976,0.7697873836453137,-0.1086727798762528,-0.6890980188389546,1.0141469793170608,1.0314999708107078,0.9054375838618722,-0.19450739917736024,-0.747994407664849,-0.25725981597597425,0.19124048909075295,0.15491564207230044,-0.0985003296127996,-0.06770324359453476,1.056675248646868,1.2083493897728916,1.0692668391455011,-0.08456617740244197,-0.7434898992614717,1.0760225728114774,1.3261316173596458,1.1540844828922405,-0.07542824732474956,-0.6980245680629373,0.02227074701506622,0.1347767269490251,0.09734071985501963,0.010520042674160408,0.052296143873355176,5.0,6.5864
27_5,1.601662369689046,0.9615266705879109,0.7824693053035279,-0.15012775859579175,-0.6788090830249531,1.449126110585174,0.9062513307954064,0.7424494616592481,-0.14992587088770518,-0.6143754860030288,-0.17383053048204236,-0.06355231834013715,-0.0460419720288003,0.0002324318093635493,0.07404614554032383,1.4797874546053955,0.7490384303307782,0.5848595763747915,-0.2452277754711251,-0.7159504490283319,1.671176411924388,0.6551294991767121,0.5245011615778584,-0.22100596275464085,-0.659107383697039,0.21684655838278818,-0.10769734681424026,-0.06937855527520362,0.02787916606505957,0.06534973109276565,0.7130386953952155,0.7259778531806169,0.5975852237501825,-0.06824073309328103,-0.7702663931813388,0.6735643787806647,0.6832972133970149,0.5754566961864321,-0.05090627427915638,-0.7141892342708077,-0.04541522418801724,-0.049098392251779595,-0.025470898480650088,0.019954384135441417,0.06447166409743045,0.7976782516855283,0.6187362300734155,0.5061362759306818,-0.2385383129702912,-0.6351457914514875,0.6218408498220097,0.4906775405249347,0.4317740662286431,-0.1827658966535315,-0.5225125217151836,-0.19971941026925671,-0.1463739959751334,-0.08540410242740087,0.06412226666437203,0.12895186455468638,1.484479090690447,0.9629925300940987,0.9111835913124956,0.18258660465521384,-0.47279108079991383,1.124195717222928,0.77939084922551,0.7160365881629903,0.012747639240558188,-0.456461444071537,-0.3925335531652836,-0.20828628864194737,-0.22096583036632364,-0.19307986668850466,0.018797974408001163,1.2350136172362478,0.9333878406932232,0.855638811046769,-0.03236988328664786,-0.6846785113384005,1.0420435916388002,1.1473040359515587,1.0483659395200444,-0.14120549327507828,-0.7606639486269723,-0.21858055053286488,0.2414187485580342,0.2183142493714688,-0.12464995294412927,-0.08725898320471188,1.064936584267845,1.3548951135290572,1.2145581253648627,0.020189881956638844,-0.6937314000941115,1.0870687161326031,1.4369102026828904,1.280485563338775,0.00417149593781239,-0.6589970138745923,0.02547504539297144,0.0941437389954578,0.07575634438039419,-0.01843975801298228,0.039968137146449326,3.9288,3.8746
27_6,1.5885177377439903,0.9043089019214621,0.7606317661531652,0.05585811398348128,-0.636567600489802,1.5517281824592095,0.9031731538954455,0.7647100309331294,0.08263125362508549,-0.5874406159986936,-0.04233023045264692,-0.001307577491836732,0.004695241340703352,0.030813957938139163,0.05649929720339349,1.8107038074318946,0.7664520199529354,0.6281038064123055,-0.10804748023307893,-0.6475310711848363,1.1418167430047672,0.6976368843228566,0.5990000716402328,0.01856153845481767,-0.5620317829873966,-0.6469786944804286,-0.07906100481576876,-0.03349437899579316,0.14474036194461593,0.09811799660883955,0.723932350005903,0.7283277956023244,0.6325306704660592,0.10325205461432203,-0.6270619673101313,0.7296211657275539,0.7157138217452905,0.609327681202374,0.06845087700414297,-0.6564876492561071,0.0065493974917101285,-0.014521353249681731,-0.026707076110069665,-0.04004491050222401,-0.03386461393567725,0.9979539366247941,0.6787572691837298,0.5920865076994054,0.022399327151685924,-0.48535208175997463,0.8176651041915424,0.606505508249813,0.5381167060501039,0.04664400968837481,-0.41529244722754793,-0.20463481379165444,-0.08299158483052389,-0.0620551908144073,0.027905475434459023,0.08048466907327721,1.4218763080245531,0.7728408284773051,0.7037033910688527,0.06965966231528622,-0.4700175963386991,1.162625677775614,0.8425557115304331,0.7253373193288137,0.08711465858856,-0.41936915336150293,-0.2899148690321432,0.08009031778305804,0.024901831222757905,0.020093102372083078,0.05824517490311401,2.405202003890598,2.361257005528717,2.3152264194424688,1.7865655733411916,0.21711572316508804,1.1193493138052364,1.0976942393961302,1.0021058543427974,0.03433866806869783,-0.6904704315481359,-0.901541520928952,-0.8966242817046545,-0.9072554701361761,-0.9652314325943954,-0.7798145585816748,1.0052400112162079,1.196168456319075,1.0550468595722833,-0.028348206337725133,-0.7204275907832438,1.1046719606644744,1.3412916670052164,1.195308427454722,0.1301584663958583,-0.642501127970439,0.11397781934022172,0.16554173740273168,0.16009295783309255,0.18048846031896063,0.08947622017182787,5.0,2.9797
27_7,1.4874678700380948,0.8903820471917683,0.7150958481763592,-0.17536149262135461,-0.7321287926394048,1.4192752597406713,0.8360823941114403,0.6610732640709899,-0.17222112562462716,-0.7518542610348806,-0.0783487356927387,-0.062433474995451724,-0.062115724625879214,0.003615465363180691,-0.022705881473272835,1.4762810247341862,0.7650339420958828,0.6104620257223982,-0.22793537992253352,-0.7675786087940022,0.9325937502264653,0.6097681988103595,0.4709013650623913,-0.25594948423244684,-0.6954129945289347,-0.5552524059552053,-0.17687633635590905,-0.15930658906624365,-0.032241250941140685,0.08289308711495251,0.5861871936356542,0.6827210521776846,0.568459669362477,-0.049923571770965264,-0.8203157545040065,0.4225372239445135,0.6276113296571776,0.5232499494819604,-0.017401556128005043,-0.7181286871544859,-0.18621081979787424,-0.06336241222277723,-0.05200266079168219,0.03742486682801226,0.1171074175204457,0.6057288348146892,0.5862090551785986,0.46307447878697394,-0.29250042200583753,-0.8466291579922268,0.4944897454622854,0.5067065109590173,0.4328153225583948,-0.2844969173998067,-0.6909074214888051,-0.1273731203515131,-0.09127592965439192,-0.034823054776098095,0.009214114426348553,0.17738484650930283,1.2606341352718937,0.6834904783250351,0.5998520854756795,-0.14083548519909186,-0.6789121582959716,0.9643451848439266,0.6969535027127984,0.622360808326638,-0.16016604474470372,-0.6943404457517977,-0.3284726890109547,0.015498638487463192,0.025908325600653984,-0.02225145559889935,-0.017760604536704028,0.8904490794105531,0.8713000954595848,0.7790122810004078,-0.14226188275124496,-0.7924449310570912,0.9460930032560381,1.0547924902640637,0.936949952291075,-0.14960629520162497,-0.7878322775911266,0.06397494109207624,0.20816592373866274,0.17985463852236566,-0.008455365803461646,0.005310463633923277,0.9433494408406009,1.3641278699338848,1.2127838603288168,0.002541023373564401,-0.7568984795879454,1.0194149409530016,1.3837514913082951,1.211422513545162,-0.010854900665177029,-0.8432070571754091,0.08735045636302304,0.022588685897564492,-0.0015673071218795605,-0.015421404820012755,-0.09904067094904857,6.478,3.6576
27_8,1.283368038597175,0.6946721197025291,0.5529122839112404,-0.18168534350449325,-0.7319336665545189,1.2732668891606451,0.6083790511984775,0.4967426976987132,-0.20129180462942453,-0.7688262359208115,-0.011628853823891123,-0.0990229905711444,-0.06457763192700554,-0.022568939502145946,-0.04244861668993531,1.1713269195500564,0.6010934264636281,0.4773865669447296,-0.24374213098946707,-0.7609136462456166,0.8455819351918566,0.3872172889896791,0.33830408680578455,-0.26958884836515146,-0.7243612943994379,-0.3583816041086433,-0.24137531775519935,-0.1587699879543715,-0.02974835299136955,0.04205762609412479,0.4976540527235003,0.5355083055464436,0.46709373548149746,-0.06832939021812755,-0.7390976989604399,0.43955602376274194,0.4651470463453801,0.4046194927083973,-0.1285797755500176,-0.7485321203620748,-0.06678825426630643,-0.08082966818676882,-0.0718023527337185,-0.06925477934738407,-0.010861351909165443,0.9686639502228331,0.7571212441681026,0.6874259374251226,0.14981702543714215,-0.38801396941223354,0.4067321221222984,0.26596112577406394,0.28904597158321643,-0.2513611325732259,-0.6328150153581562,-0.569611744658303,-0.5120239120408284,-0.4289848240293118,-0.4316098718543025,-0.27460498499795766,1.1324560009439366,0.5023062844523898,0.5439310758640433,-0.08735044951015204,-0.6376475054086512,0.7828799811785416,0.5533433868453701,0.5222511548876277,-0.22249290036100994,-0.7070059666808897,-0.38205550720326836,0.058691105929261723,-0.024954749389555993,-0.1543450513698935,-0.07968259081228694,0.9162074272070643,0.6630026475097245,0.6158691735907961,-0.13041114708818088,-0.7325112289963508,0.8260904000426683,0.8765726060448491,0.7876269676772272,-0.22759086105724366,-0.8091188026668164,-0.10338038902557094,0.24104332545083418,0.19520573349360465,-0.11141777183605543,-0.08796974593540893,1.1383069931024732,1.0419417418264474,0.9470167845191327,-0.005156850728900693,-0.7480936217916057,0.8906152037397517,1.1415324095056094,1.0016121296533889,-0.08761137761882622,-0.7957103957990221,-0.2776792909842706,0.11415817284859206,0.06277256886522617,-0.09464515245756656,-0.054765984812657355,7.4,4.2542
27_9,1.6994145881337164,0.908523122624904,0.7418513963158626,-0.15200416067245764,-0.64274537164637,1.6013723875368238,0.7861201139915031,0.641209550598148,-0.172073332174078,-0.6668341634165147,-0.11239831075296952,-0.139996171965275,-0.11535244910165107,-0.02310137671612179,-0.027726138421268597,2.3039211784932663,1.2010134042899299,1.0466474414915603,-0.07731902016933098,-0.7209127251106733,1.0194250536141036,0.4764004786505496,0.38558166088509255,-0.26099156333299744,-0.7392056956191493,-0.9012487035291826,-0.6827469005663749,-0.6417127250821885,-0.20836433120788794,-0.0210574473677251,0.8507691399460902,0.5733624203516644,0.47979393984528607,-0.08552772719663622,-0.7440616286577488,0.6978643916348125,0.5061554944892905,0.4531548139702577,-0.08868152247077399,-0.6848664638795553,-0.1742419197483369,-0.07722079081280306,-0.030659814653392747,-0.0036309250359249394,0.06804563742974307,1.189439303230344,0.48691813050924365,0.37586301969424396,-0.36095271155464975,-0.8534684505571346,0.6671366074654506,0.36262911918604224,0.3310784501014331,-0.2913708822652169,-0.6923221908290598,-0.53799045798645,-0.14212430659796188,-0.05151449971640994,0.07993811470175986,0.18342677979607486,1.4129371029120696,0.8193910286999382,0.7005986309530177,-0.06903048523004593,-0.6477379559707237,1.0706479567449942,0.6346598950853887,0.5597441505040877,-0.2553778416935,-0.692653657316996,-0.3748678742599865,-0.20952986918565847,-0.16075800559429324,-0.21130822723683837,-0.05166506891626452,1.3108368257398393,0.8395515003107348,0.759973880718545,-0.14202470928285615,-0.7454234611627414,1.1196216585040235,0.9808058335025831,0.8947358686076152,-0.22077854408908698,-0.7938986570738114,-0.2166558752842123,0.16120642303754038,0.15391743309998437,-0.09042106047900982,-0.055751261697903225,1.0883779427497426,1.134167736322264,1.0202669670339934,-0.08993879033677908,-0.776009634590567,1.1271156152066266,1.2117161144882074,1.0790094733753346,-0.10316047037976138,-0.8233840571609448,0.04456884809127813,0.08904440224226913,0.06752688979427772,-0.0152208460966804,-0.05448780002648293,6.6407,3.8475
27_10,1.5082544299942815,0.7445723075817279,0.5896580429881073,-0.19645658776037112,-0.6586344438476982,1.4530960933908894,0.7002872416238433,0.5677987108916625,-0.2195079112384823,-0.7250370358578573,-0.0634181563521095,-0.05094093407724252,-0.025161174378081953,-0.026532588154566574,-0.07630022360415419,1.2929011986379486,0.5668334830694841,0.4733194554320037,-0.18862983503991176,-0.545564751075203,1.2237955682297512,0.5532189378159423,0.44422126590506655,-0.23374285882257947,-0.6041546316995585,-0.07939334999568123,-0.015673040954568222,-0.03348800195730057,-0.05189163570761328,-0.06735197211810413,0.47116807090181345,0.45017348872844787,0.3683252664734348,-0.09592828114284403,-0.693679460639718,0.4557780029394853,0.3567066173199015,0.3063586176964372,-0.13042405387069328,-0.670027271610357,-0.017716616564253586,-0.10719428224667399,-0.07122095208361054,-0.03969385904969649,0.02722386039448742,0.6343283333325094,0.33697511937630864,0.28730211076414053,-0.1749483139695251,-0.5071522795901269,0.6657833942369432,0.31508497339128577,0.28327522196569305,-0.169638927772051,-0.4197590398554256,0.03619815450311907,-0.025196627687483673,-0.00463609384370932,0.006112580624494577,0.1002770316521925,0.9759721877844106,0.4924813728781509,0.45718093755445577,0.02395888828132775,-0.21904498128509275,0.8503259229096023,0.4885877620270477,0.4708518833018769,-0.09241773696586779,-0.409581441824956,-0.14365499793722877,-0.004482655126354818,0.015737958406101482,-0.1331875175322177,-0.21591103764358666,0.9953616522771671,0.6053612077415964,0.5954477992676719,-0.1511429311404234,-0.6190867046190935,0.8967059104286068,0.7494089144323587,0.7063957635359376,-0.160358412036834,-0.6458815277128136,-0.11309569695493085,0.164337203639264,0.1270433739177461,-0.010609316388495774,-0.030838898212436985,0.9028804527683483,1.039974892171616,0.9539278436586408,-0.062454868863228964,-0.691042217651058,0.9640004196570104,1.078584421260081,0.96614724379232,-0.058611853475697494,-0.7074542646321612,0.07025105099857813,0.0444216096712423,0.014067176289885755,0.00442440610160475,-0.01889281902171477,5.0,1.0
27_11,1.4507150575482284,0.7223614922992001,0.5787490610817101,-0.15860155652880248,-0.6816414088692888,1.4389155962688458,0.630002353207268,0.5096641748865757,-0.21268908701855144,-0.7154238241718,-0.01358379623926771,-0.10593344085974543,-0.07936961783245759,-0.062190208069408726,-0.038873843430502444,1.3541787682245383,0.6189597136440402,0.4947291603663266,-0.19684904868327283,-0.5739057594704644,0.9774204279520956,0.4532590453922305,0.368736482169621,-0.1960774726834507,-0.5787470339921603,-0.4084580236917167,-0.1884889031814023,-0.14404556819964798,0.0008883094639978226,-0.0055736655546024805,0.7864246030662434,0.5465483611512507,0.45649863659741635,-0.08649593312505366,-0.7604679064810285,0.5179404644307635,0.4503457022358809,0.4117144677453343,-0.09868012897283389,-0.7390127983534411,-0.2996215597624346,-0.11030672097753907,-0.05151403957094219,-0.014026653855226886,0.024696083548194876,0.4808521807627911,0.4529987390138509,0.37663023838416915,-0.20983419415985152,-0.5282705114515435,0.5032337642887967,0.42425320735191263,0.3988829346537588,-0.17926203736292365,-0.49391892484103717,0.025762048742438513,-0.033082439414962236,0.02561375972091545,0.03518296848246061,0.03952811910756052,1.0236777785133806,0.6174939474449813,0.56073733476886,0.031236108454165655,-0.2937660648414418,0.9544627851160689,0.6495951793565095,0.6110138633866079,-0.07494942185012858,-0.5153778292072719,-0.07951846389716248,0.03694109144509921,0.05781843466490261,-0.12164520806209637,-0.24974419566494965,1.0083605963142115,0.7185236035152154,0.6731517086069019,-0.09055733959753075,-0.637737392555935,0.9397765688049231,0.8256812008323857,0.7977429170608468,-0.17108290604715426,-0.7039413776748464,-0.0787965893304155,0.12274763058626596,0.14246517934065067,-0.09244378885060377,-0.07607289617269027,0.8889019688521662,0.9638202448859441,0.9138119533820661,-0.06940259634846012,-0.7397472224157918,0.9481138673664455,1.0485420842130755,0.9440318809322377,-0.06719785220594178,-0.7650942387637588,0.0680648136272907,0.09723146487423084,0.03477794578764776,0.0025383000467986867,-0.029173550270666995,6.8034,4.2814
27_12,1.2748571765131358,0.7297309574627322,0.5910209595953135,-0.16585162016062638,-0.7093669013555396,1.3409139365747795,0.7611082420213788,0.6197078729137663,-0.07613889658137918,-0.5613793692809533,0.07590437579611752,0.0361087282154961,0.033015026263460444,0.10291986992533807,0.16874727811603002,1.199952468890092,0.6670082692845173,0.5213417688016004,-0.21869416234967298,-0.6215838488949206,0.8800795073906091,0.48423138736656274,0.3804065444261199,-0.22900935500766853,-0.5996055696724115,-0.35247525808951136,-0.2073777203392587,-0.16084856174669404,-0.01187524615403242,0.025298030148855784,0.5172349730439563,0.5571345278686817,0.4623763137842699,-0.04114706393013705,-0.7740763906997641,0.4785142457126206,0.5244373385911534,0.43752645228031006,-0.04006581077318994,-0.7155955981468767,-0.044549378029535236,-0.037626258933344515,-0.028601657259646484,0.0012448380574595604,0.06722694850039503,0.5593281152748449,0.46232393039689185,0.35831671333303383,-0.2922378005476839,-0.6161494703949311,0.41761259358474434,0.36132102004482497,0.3113010362517007,-0.19822436612724315,-0.4455180324013478,-0.16172354320319646,-0.11576258917105207,-0.0540759960012602,0.10781626361820033,0.19395806659470993,0.9546407198218406,0.49865466185012197,0.44589865688178865,-0.11201428596985107,-0.3078319325960341,0.8006524775372532,0.5724960370832368,0.5044832430041409,-0.024615506539631266,-0.1274828194797613,-0.17545120288156005,0.08480881280970626,0.06734590424595736,0.10028334532635251,0.2047013073656751,0.777460588550023,0.6674375386430318,0.6208197276342884,-0.11686496158375582,-0.5725058946007493,0.8419021661458671,0.8934543906492152,0.8101579353840824,-0.10824096483151659,-0.5429035928776791,0.07405528313325571,0.2544933610693972,0.21459541789255615,0.009928416936425861,0.03406772037325402,0.8570501963379954,1.106185318099368,0.9955555727758052,-0.017786133446373142,-0.7356322526208691,0.9208762728219889,1.2003442402486575,1.0651148084959787,-0.051643273621570826,-0.791899106540682,0.07335051063755783,0.10798181249909178,0.0799122690582467,-0.03895974332524401,-0.06468914770465913,6.5864,8.6746
27_13,1.4137912868282703,0.8254182817891564,0.6565991574882687,-0.2263124282206143,-0.6292327845277804,1.3796150305731532,0.7394166610818018,0.5935866446655929,-0.19040371663877664,-0.661473179360594,-0.039326576366070974,-0.09869072803929005,-0.07241883657552868,0.04131789568211745,-0.03710108909126807,1.2483432906862473,0.6892204279768994,0.5261867061842151,-0.2899330347945818,-0.4996885260654951,1.23000957836863,0.5538480457390247,0.43270993435917826,-0.24168560262420508,-0.5501051159014481,-0.021104332263817065,-0.15460345287449195,-0.10720554953543159,0.05548985022665488,-0.05797914554278724,0.6885659511347229,0.5574573752182311,0.444113050849571,-0.13787833382161435,-0.7613122143604585,0.5902894681862891,0.5023377498335484,0.41833230530581095,-0.14936208809986545,-0.713081337466019,-0.11266462262747007,-0.06337376753523072,-0.029672467157280967,-0.013220390411257171,0.05547084892875708,0.49840912248613234,0.4870511184219557,0.37403179451067403,-0.2908173113509218,-0.5639819160159955,0.3289104667917914,0.33730452930839167,0.26638968811569597,-0.21755355397903173,-0.3460429286558018,-0.1927026482193728,-0.1707141239567793,-0.1232970000658824,0.08414855161790515,0.24577532428543264,1.582366290095808,1.0001485588571843,0.8844345050428408,0.2097734232618189,-0.10290431899418649,0.8261601084935908,0.5891199749885816,0.4883551311780284,-0.008407415759591617,-0.12370038431812627,-0.7016862286263976,-0.44079262264811503,-0.42682114276434246,-0.24603692895896423,-0.02393778117649877,1.2111517770628304,0.8173826471577926,0.7469068036440137,0.004916599736717289,-0.5100475789145906,0.8958957348506278,0.997064367741458,0.9107349005861459,-0.14363550358060825,-0.61022960982937,-0.34781152151283995,0.20396502412655626,0.18640877789049837,-0.1693786866469996,-0.11483007994394062,0.8967564946131432,1.1462808021510815,1.0294478911398663,-0.06053519959303155,-0.7393853187657752,0.936635909424715,1.3014193782921182,1.145666943091054,-0.08705118416381498,-0.7549607518754331,0.04588063888903884,0.1767345064634367,0.13300931833638038,-0.030518175641738872,-0.017929958282234936,4.0373,3.6305
27_14,1.5604647100711089,0.8216216569422454,0.6590065392369862,-0.19673519492298194,-0.6622104985419066,1.5520578683252075,0.8205651225770902,0.6577032908316839,-0.1786325589081834,-0.7171922667060532,-0.009678432025139218,-0.001216379539810633,-0.0015004190493141242,0.02083841284269209,-0.06321568938866644,1.3532031935323237,0.6278197969859868,0.5084396629062954,-0.13831204694583624,-0.4080180841348571,1.3844819644759108,0.5802063242411606,0.461210300286345,-0.1324027877479086,-0.43516906133995026,0.035995457640291245,-0.05476219549240057,-0.05432128790189717,0.006803181109148135,-0.031248540622167288,0.5260007299276025,0.5539528426393373,0.4586512047303244,-0.08631824831726125,-0.6261102853854016,0.5122752230524805,0.4488931564742329,0.3936033513186667,-0.08393687251489801,-0.6648873084938599,-0.01580075860515357,-0.12036801166852096,-0.07474942000236695,0.0027416533422766104,-0.04461406212052798,0.6495781141755443,0.41565091155786593,0.36198702663375426,-0.03247036282378448,-0.24213620613512454,0.4537971838151287,0.3373458999928589,0.32797188618420237,-0.0369997232573436,-0.22508379763937233,-0.22165991909894744,-0.08990853446786348,-0.039141370468352345,-0.005214571642328421,0.019629788911459327,1.1295727057823866,0.5312858114386353,0.4962524246925384,0.11645354017581742,-0.07334875075461696,0.9334093496785737,0.6106575103683524,0.5780667673817522,-0.054889090431548555,-0.3781615155603819,-0.22207852960431343,0.09112654143086593,0.09391466451490933,-0.19474592936423343,-0.337198874138622,0.9688181469454591,0.6862561040610125,0.6474070772837628,-0.10778646569150219,-0.5496267991362523,1.035013751806694,0.959570631738478,0.8995093430283081,-0.13290681331115994,-0.6289347753342529,0.07606330387199221,0.3046750329734488,0.28235887739174553,-0.028912808377820804,-0.09105378665250681,1.016176849394056,1.0367855958302128,0.9549143281532949,-0.03902102387755258,-0.6143947174889643,1.0806561685534768,1.154237196272983,1.052906940279556,-0.06911400598840213,-0.6680559239639285,0.07409849627850976,0.13440297361822076,0.11234194080492813,-0.03463197047946331,-0.06170126784381632,5.9085,8.078
27_15,1.4118367467324622,0.8307568978505643,0.6889364204097038,-0.06822937794775483,-0.6690550297413832,1.3043915848244796,0.7110941384616326,0.583103568231637,-0.07426082923666681,-0.6774507628030295,-0.12307370005356855,-0.1369018182939236,-0.12124516096303957,-0.006943853306102063,-0.009665643876176853,1.1500133542199171,0.6245223148083634,0.5010579766959096,-0.18898282469335356,-0.5690312655379268,0.9846582834210267,0.599278345059689,0.5038198589838407,-0.04624876839949358,-0.49204524362522467,-0.18810512668920545,-0.02905501405054989,0.003179723775981118,0.16286528786422327,0.088402062201267,0.5452939997232683,0.5933136366595297,0.5132778038194145,0.014154075450266718,-0.6532342073483168,0.5692277364452105,0.5151318746433697,0.452254363026796,-0.043444916054417866,-0.6044435290778176,0.027547761049408002,-0.08976778341116341,-0.07014046880959683,-0.06621625710214557,0.05611333790084755,0.5228021927152684,0.541704958922677,0.44957478637037485,-0.12367321743407071,-0.5295255318192398,0.5194451989475193,0.5178214682307243,0.47233657673231344,-0.048800417227697145,-0.37270457971425636,-0.0038648626599125076,-0.027489956977088746,0.026199482564421117,0.08598762449098497,0.1786102694640499,0.9933851432641966,0.6495946489696539,0.5951610001201203,0.007758605672375722,-0.20185759632245598,0.932444794234369,0.7126366007163764,0.6395234515185724,0.009824657867317775,-0.37796917981499845,-0.07004527587548406,0.07245255155614301,0.051029795759469726,0.0023786260067162474,-0.20002246329263385,1.9417388073206723,1.8792363352609034,1.847308003525582,1.42937767398978,0.4175131406233671,0.8913020906491169,0.9306316490754025,0.8362194826741893,-0.07441797836966803,-0.6930339708971678,-0.8364873958215129,-0.7976511541042534,-0.8223581778881718,-0.9392104008749675,-0.8561020094253482,0.8462871954499319,1.0937468005877848,1.0034781219820015,-0.017868774315315143,-0.7477555084569709,0.9659463146619178,1.2368056059456485,1.0859593334897715,0.030323538340001222,-0.651773443451507,0.1368977059294389,0.16322922962654596,0.09467559897382583,0.0554265867142461,0.1100558360058797,6.6678,8.1864
