,rms_IBI,mean_IBI,std_IBI,skew_IBI,kur_IBI,mean+-std_IBI,mean_HR,std_HR,HRV,skew_HR,kur_HR,mean+-std_HR,low,mid,high,LF/HF,sp 0-6,sp 0-6.1,sp 0-6.2,sp 0-6.3,sp 0-6.4,sp 0-6.5,sp 0-6.6,sp 0-6.7,sp 0-6.8,sp 0-6.9,sp 0-6.10,sp 0-6.11,sp 0-6.12,sp 0-6.13,sp 0-6.14,sp 0-6.15,sp 0-6.16,sp 0-6.17,sp 0-6.18,sp 0-6.19,sp 0-6.20,sp 0-6.21,sp 0-6.22,sp 0-6.23,sp 0-6.24,sp 0-6.25,sp 0-6.26,sp 0-6.27,sp 0-6.28,sp 0-6.29,sp 0-6.30,sp 0-6.31,sp 0-6.32,sp 0-6.33,sp 0-6.34,sp 0-6.35,sp 0-6.36,sp 0-6.37,sp 0-6.38,sp 0-6.39,sp 0-6.40,sp 0-6.41,sp 0-6.42,sp 0-6.43,sp 0-6.44,sp 0-6.45,sp 0-6.46,sp 0-6.47,sp 0-6.48,sp 0-6.49,sp 0-6.50,sp 0-6.51,sp 0-6.52,sp 0-6.53,sp 0-6.54,sp 0-6.55,sp 0-6.56,sp 0-6.57,sp 0-6.58,sp 0-6.59,arousal,valence
25_14,0.0869465537539616,0.08925771472587413,-0.13191598051572592,-0.006968090917919305,-0.0705436354979916,0.17925213788724223,-0.046254487372929844,-0.006925936603007015,-0.002004189312234207,-0.04439258687705682,-0.04478883996364453,0.19525431325863157,-0.002160011249913812,-0.0020813778154793053,-0.0019655220313028877,-0.07052706406938958,-0.04412740010985019,-2.942122338212208,-2.8824422760516235,-2.7490274347991823,-2.6031140792526584,-2.3471520458954975,-1.8898421770302818,-1.5837517080251258,-1.4585224469119042,-1.2526143212888003,-0.9451575564038203,-0.5955898884776676,-0.24957099212243905,0.013648344843064233,0.2424653462995764,0.41086032145640927,0.5424545483426171,0.6086385685554883,0.6335600503961921,0.6441278292921242,0.649432125333272,0.6518192237854479,0.6522930111567262,0.6403499693810913,0.6119424108094691,0.5985474181388657,0.596193701477302,0.5960348921972985,0.5953332784635677,0.5949103997405994,0.5946133211493222,0.5940001606658887,0.5929576030299119,0.5911305623084709,0.5753192296354868,0.5343121467635453,0.4895003888163564,0.4699339398764115,0.464241393077797,0.46307248812752744,0.46109043502933167,0.4590808227168971,0.45762631978344404,0.45573748186887875,0.4485063688806319,0.43625272848632846,0.38229720121074195,0.3669956881895269,0.33347534956251385,0.31799783196676024,0.3148905638630981,0.31409185679238255,0.3137291796968316,0.3129843852254086,0.31188639973658755,0.3083456901297907,0.29398393560616004,0.2646883953788577,0.19617331933011303,0.09738063789712546,2.9797,7.4814
25_15,0.13441405814553717,0.13577541340796534,-0.054110744283340555,0.04181063486719243,-0.08786204714053956,0.16517765873128581,-0.06068215097277717,-0.005875535298088052,-0.0019983866714833385,-0.07569121218626092,-0.05291419109859291,0.18338697414100044,-0.0020803572111532257,-0.002117241784622075,-0.0019656380502914767,0.055624675187751306,-0.053255190804919965,-2.9261102379807946,-2.8792835307306595,-2.7507110123690603,-2.562100007466077,-2.3632078574609463,-1.874008808845249,-1.5932982728010583,-1.468851799804177,-1.2581678876129239,-0.9520944791889514,-0.6085534980291751,-0.26645376444499613,0.012078851385942519,0.22185469521954043,0.4058664032716598,0.5557393409652278,0.6183243543095057,0.6440434261439639,0.6555913561158107,0.6601532313624008,0.6617824926215619,0.6529602567123041,0.6391677896283127,0.625651318031175,0.6217071383720931,0.6205345235650559,0.6202107075160498,0.6196740315167628,0.6193656075782534,0.6187569087168572,0.6171312722945215,0.6083424635911675,0.5775101967949003,0.5579315322532584,0.5322709198159209,0.5096674227094017,0.4978491230144902,0.49475256044078064,0.4922283742175436,0.4901617004809521,0.4870990829904087,0.477747065869214,0.4553391958351331,0.41214182420731005,0.3827461572441696,0.3567690630875904,0.32256007901382877,0.3117597995958198,0.30408449583333846,0.3015186109594252,0.3003991186015514,0.2996179991256287,0.2966020098884374,0.2879714491106696,0.27206101639419306,0.24253024119225347,0.22654873371001766,0.18751694087134935,0.12652027455831266,4.5797,7.9153
25_16,0.09474193766472941,0.09214302266063455,0.17585965154343342,0.014732282044294304,-0.06261338434182283,0.01174278593608104,-0.04380914729540253,-0.0007188102366006735,-0.0019537916299016537,-0.004962134034002228,-0.03079712759830681,0.054013542431402516,-0.0016023770899210338,-0.0017135401242054876,-0.0019463872526383885,0.005039811240040566,0.34010805732682187,-2.920465743519883,-2.858081577167744,-2.754950255723327,-2.6030425535899653,-2.4373059455564254,-1.9597008737075772,-1.585095904248207,-1.4068656518992955,-1.189262305624751,-0.9283296098970115,-0.6280870872657822,-0.253663643146874,0.034393131130627586,0.2455906837913137,0.43157609500683775,0.5460173580971905,0.6054958442941687,0.6303437984474305,0.6401343332459553,0.6444039943693682,0.6453769463679655,0.634454016921743,0.6264019810524293,0.6165981142141639,0.608414851924238,0.6010241099660661,0.597533655386552,0.5951946129447596,0.5910733714682251,0.5859455217315832,0.5788511052320663,0.572356239709596,0.5425460870346988,0.5305162314960519,0.5217673278429746,0.5070987973272321,0.502887551931819,0.4917350439453717,0.4870774740927113,0.48108488157526136,0.4732188172769374,0.46676443509573384,0.4445008014547974,0.41424026108281065,0.39161254273377877,0.3608158027200151,0.3446916017990974,0.3356527016601334,0.3321810709960495,0.32581330556870813,0.3239486750056545,0.31951652745385045,0.31657992686609115,0.3006173890478023,0.2862672621034261,0.27340588072662964,0.25909652155863,0.24263185059013478,0.2174026170581963,5.0,7.6983
26_1,-0.15356669458300162,-0.15248263985655333,-0.02336612662099299,0.2089456916166807,-0.06174456918023211,-0.03723829337300944,0.05219765543725899,-0.002132383523761836,-0.0019686807632837955,-0.18586515799773956,-0.05315103368439737,0.012713607132371465,-0.00203175652666316,-0.0017858154711527577,-0.0019560349626115054,-0.04938440033629002,-0.05498922182610862,-3.073434868027425,-3.0356626312846884,-3.004110204957808,-2.6285761306956825,-2.0322657457987177,-1.8143993145597603,-1.3679862557708933,-0.980548107583712,-0.8639333957476545,-0.7584664848710809,-0.5837922146423565,-0.31200335871805196,-0.02251728941866073,0.21031147998163852,0.38831179128281323,0.5436752759128559,0.6121324659222187,0.6383633189496272,0.6544588556663999,0.6632379184744966,0.667726824256837,0.6705178133667358,0.6724263625483613,0.6731535210142022,0.6724843416708877,0.6699877702397423,0.6668257987295441,0.6593709188646402,0.6484395612934757,0.6369420238306248,0.6302527811411803,0.6287873452927115,0.6284352892190609,0.628271246989383,0.6278625057064087,0.6266501496634763,0.6241741740095959,0.617955421427089,0.6113418544009086,0.6053988730084646,0.5896357886687835,0.5497366425031271,0.508640563604488,0.44957438906613867,0.3640512944123895,0.30460698097788697,0.2808212589850244,0.267689149124768,0.25036680398200245,0.22985382622697878,0.20807275276984638,0.18924753063167882,0.16703594292391444,0.12894980808492273,0.04538011033048827,-0.060805805249304054,-0.09839093697882054,-0.1850871142436671,-0.28917866660755615,3.0610000000000004,5.0
26_2,-0.204695263530226,-0.20185134360200913,-0.14089430087198385,0.41255940890660164,0.10691283027862934,-0.4171131379890217,0.07554067448574898,-0.004913161186170359,-0.0019920953424396046,-0.34378595574004606,-0.015907351391590274,-0.02899730286488642,-0.002045104053985099,-0.0019880862459453292,-0.001957844823898937,-0.04636035362177195,-0.04109587654140422,-3.0361118738815667,-3.0184027695172873,-2.9941821120204515,-2.529974376930112,-2.2155106178068813,-1.854694465586619,-1.2937365011476734,-1.0981605821586093,-0.9251917417113381,-0.7770111176734364,-0.6369810986335165,-0.320760216939987,-0.03429762155249688,0.1597613818552277,0.397024364107763,0.5283193519899672,0.5949754075941278,0.6254396232647133,0.6368717145085254,0.6465131464214589,0.6512480311261972,0.6537004461857203,0.6559216458392492,0.6568054269792155,0.6571511058268447,0.657238163819985,0.6561449533951547,0.6530962861419891,0.6503312776239625,0.6401728743512345,0.6291926145601113,0.6219461448801187,0.6209617193281587,0.6206340491048665,0.6205856747978289,0.62050941861349,0.6203181213942326,0.619907799088381,0.618837102091256,0.6158822515519329,0.6047709249466983,0.5948681467038025,0.5818435471920733,0.5376578651844248,0.4155023400311164,0.39233156581245004,0.22191928938140892,0.15859764861521686,0.15454965061357143,0.15153553237771739,0.14946042466292267,0.14395210124827734,0.13446739674250346,0.11569993081667236,0.07965634643107904,0.05715046501328287,0.02306495391463799,-0.010475433923029017,-0.101027696646556,2.3017,7.8068
26_3,-0.22450689387394343,-0.22068570915327407,-0.2355767238333724,0.28209418875888387,0.07973701245735056,-0.01334656428506855,0.08472071812678028,-0.0072076936497695535,-0.0020055521220707644,-0.2477155669152902,-0.018578931616209472,0.03285866884665689,-0.002137227690680857,-0.00210886641258871,-0.0019658895637363898,-0.02617305329032914,-0.03323202156647483,-3.019428488479905,-3.010804960193936,-2.987170556559099,-2.4926087896929943,-2.3211310436371644,-1.8747174159259277,-1.2495326502920439,-1.118772057727676,-0.9363768886470436,-0.7816656040042145,-0.6588928845748994,-0.3427901651891044,-0.024827817814352515,0.14502086761497923,0.3731767955501945,0.5284365524785065,0.5816426697387856,0.6107307336797878,0.6253787823877383,0.6334606052233684,0.6383346347432415,0.6413992051500317,0.6432588839209935,0.6441831667014577,0.644634298137086,0.6448590310528582,0.6449153148979687,0.6447211724367126,0.6433939579844933,0.6366445325092216,0.6190747839082709,0.6142433320227961,0.6134756089721847,0.6133603619402168,0.6133234185941379,0.6132811093255387,0.6132260191887708,0.6131796045962741,0.6131000013588008,0.6129596610845177,0.6123669078771128,0.610616227294292,0.6057942821355742,0.5924529891351911,0.5334584290674818,0.3218041928847826,0.17062004193243996,0.13109135958399326,0.1195174785101892,0.11828341231636746,0.11784317287034832,0.11738384843586161,0.1168017000595011,0.11558249425540648,0.11318519645193928,0.10718105407039406,0.09909006008294795,0.09274303579116419,0.05948833478442983,6.5322,2.6542
26_4,-0.12015557338216745,-0.12012643613107572,0.03522272838747089,0.028127023283470925,-0.09218226880102907,0.17603264681024425,0.0379845575135313,-0.0004939024062879251,-0.0019512409998805672,-0.050245367621093696,-0.055555106598019946,0.16797629742200912,-0.0018794913840918747,-0.001981714356865384,-0.001958456399641067,0.02133977640507124,-0.023640094320393653,-3.0845295028898656,-3.0307912654504134,-2.9315955500064206,-2.650453936423653,-1.9466389562484019,-1.6718965057437298,-1.334312667775579,-0.9464711625489612,-0.8191370016032522,-0.7186704176387628,-0.5467368751324464,-0.24169792768671733,0.03884946338836687,0.27118075204816205,0.4182005001526342,0.5917493121372694,0.656769656038076,0.6784096166681396,0.6924201610270981,0.701687861124022,0.7069737210529472,0.7091461894345663,0.7105449808474105,0.7104060954021743,0.7069089078378772,0.6971599029847664,0.6777686357921369,0.666668966500901,0.6616490352381844,0.6597093297418066,0.6582708876025869,0.6573042814336882,0.6566285135602524,0.6560466467359264,0.6548803885581285,0.6522587087160159,0.6425521188595915,0.6315215668853964,0.6029005894113642,0.5604209628504506,0.5056856308933221,0.4683596200411858,0.44611693148117904,0.42234767987903143,0.4112859260142651,0.4044471245045902,0.3997357154491794,0.3756474950461898,0.34367321188504174,0.2791815788657196,0.21129395352479285,0.11751385580887641,0.041495326604883906,-0.1272184789752699,-0.24524437124523918,-0.31866366213594116,-0.3419148273898994,-0.38868135221060096,-0.41111734092306323,3.6034,6.2339
26_5,-0.15737128864781397,-0.1549943239542163,-0.10857585529393832,0.23799905561900486,0.02455748574169922,0.14888326913702296,0.0522187834688148,-0.00435789724895989,-0.0019880175181891963,-0.19906478071135927,-0.04035074492103207,0.25561975070737014,-0.0020855604065842925,-0.001897451856013821,-0.0019608980853362532,-0.0469906784417857,-0.03151804500987509,-3.0605064040165937,-3.023256646611597,-3.0018360755809668,-2.649510469110587,-2.0423808950656013,-1.811316787935419,-1.3484602437050324,-0.9953910939834585,-0.8786706788096816,-0.7835979426891924,-0.5703828464860798,-0.297998733682308,-0.03703674831788944,0.18744231917381282,0.41340853414878986,0.537634342927293,0.6059992053096002,0.637404579484564,0.6500719419172707,0.6582326622045848,0.6639539097505384,0.6666633093626454,0.668392220520967,0.6695084869832694,0.6694982333256352,0.668264384269182,0.6646223048285957,0.6579003767791343,0.6433108715384473,0.6335759062484128,0.6288340234952403,0.6276532925438494,0.6272698636215928,0.6271767688167922,0.6270796730155468,0.6268570342405204,0.6261323141990027,0.6235611669205944,0.6174431079732026,0.6121112301191725,0.5886273542356625,0.5532933021279235,0.47776105018414455,0.40980310625672445,0.3694335660142405,0.315367026997562,0.28495288747886705,0.27636759744855266,0.2718897951098006,0.2597076366274324,0.24460469370659071,0.21598222293753688,0.18539563639235596,0.13423334242402493,0.053532307984238595,-0.0072320347456740555,-0.09302005428669038,-0.2606340767511363,-0.31972185786600404,6.478,2.7356
26_6,-0.19554732005710865,-0.19257159669293894,-0.1530286071966506,0.02067055656152911,-0.020217735055337627,-0.1242729304235242,0.07066017601019253,-0.00477087365100159,-0.00199108648692361,-0.041878455098486325,-0.030257659306948907,-0.06067238047067829,-0.0020635728761602933,-0.002080910151479206,-0.0019529940477872386,-0.06641923719509081,-0.040962849708543886,-3.018911134467173,-2.9882832574679155,-2.9769351414689718,-2.6392940273810144,-2.088253720061017,-1.9207607669603723,-1.4142255940870323,-1.0511992620412036,-0.9564569285533082,-0.8280171173620514,-0.5866488039450438,-0.4230720692843147,-0.07618896825650605,0.17531931310177382,0.3873136510986408,0.5120006772630554,0.5834712801893427,0.6142105649896835,0.6272777410036781,0.6355774864781951,0.6412604493713736,0.6437491599054033,0.6456571154357217,0.6466428574476368,0.646901685294863,0.6468976863318755,0.6453032002247563,0.6415058699280527,0.6362678750566972,0.617207870679966,0.6133414420400007,0.6121568601312859,0.6114785037041468,0.6110808676288654,0.6109648607625561,0.6108261837435812,0.6107474688416441,0.6105689793608627,0.6088598465099724,0.6058503669845536,0.5908631797036843,0.5656114403781108,0.5431438183401944,0.42644344028356124,0.3371840943872859,0.29916017652228594,0.28381969267164137,0.2782420830553036,0.2718331921618231,0.2681783920990872,0.2647623895602461,0.26260772461503357,0.23091652505844348,0.21909870126933856,0.15286143734838437,0.12830594398072576,0.09165361822124765,-0.08688652605552731,-0.2119923957731107,6.0441,2.2203
26_7,-0.1894861131656666,-0.1861919582153584,-0.1835270782135641,0.055392666788654406,0.026111659408051935,-0.3038189341962279,0.06701696766417299,-0.005801513282610374,-0.001997935908537579,-0.06078218924453938,-0.017197903844568898,-0.21206223229936275,-0.002122403366412919,-0.0020128951331901063,-0.00196469964794975,-0.03428339825140693,-0.041063369575392146,-3.0728028363716278,-3.0335029349418026,-3.0186158998435344,-2.6427532745086095,-1.9988751218345056,-1.8534927829152315,-1.3531074041630096,-0.981268388025937,-0.8841408720757071,-0.7866502585192274,-0.5603257642626702,-0.2973839336212941,-0.053453483903747594,0.2005920116528455,0.40758355735694085,0.5296650037095366,0.602227805265332,0.632391295624749,0.6461319241877452,0.6544339183485596,0.6597230321765757,0.662653445369017,0.6645502808658044,0.6655828146246572,0.6659101666802187,0.6657491904830632,0.6631914188364556,0.6580970651668319,0.635465154027395,0.6273349854772826,0.6217919330995886,0.6209950019906849,0.6208097731967028,0.6207420278499691,0.6206624759345979,0.6205890499136946,0.620440537485035,0.6200559539492441,0.6184138726972835,0.6123905647230856,0.6012134925269816,0.5824852262394145,0.48867458041740225,0.3994820677502423,0.31345043129614547,0.27223119326075695,0.2456947252190151,0.23782519023959425,0.23697777564569159,0.23641190528444173,0.23283545981621795,0.22402100195015712,0.20035141484356084,0.17287173557926808,0.15649227789377296,0.06765229213195414,-0.017798589268705322,-0.20250480002151175,-0.3501686865104152,7.4271,1.0
26_8,-0.12114324703390035,-0.11889816817387985,-0.10114607141853307,0.20233515119576542,0.025975170590889614,-0.2709407183616501,0.035252587474707456,-0.004537706516387079,-0.001989388612531026,-0.16139186806353056,-0.03130675497901655,-0.06296783386442466,-0.002070806611705528,-0.001958903102049951,-0.0019624801106870433,-0.023302067989560703,0.21390268650417466,-3.0586605751390255,-3.012310657278367,-2.9451178887908727,-2.653566613314662,-1.9550218102345465,-1.6533752811869036,-1.4194680421953652,-1.008513702953337,-0.8675515527876339,-0.7437322533360087,-0.5676840053558776,-0.25013384196498273,0.03394994570595532,0.23375497230352865,0.42579169262347644,0.5842507907119037,0.6444228764968936,0.6683497347381855,0.6835929549316195,0.6921405505746185,0.6975224999152039,0.6999859754502651,0.7017564970105661,0.7008253436719907,0.6993465330378908,0.6954882776140232,0.6824687131688693,0.6650285651062267,0.6589501029566504,0.6574907512259988,0.6567709729627902,0.6566068287368494,0.6563867447133969,0.6559861241812665,0.6551792286703595,0.6498514676838563,0.644781975801114,0.6399664764280429,0.6239962534724277,0.5899213143289399,0.5027564650265985,0.44426952694714483,0.41062599197203986,0.3929752014782168,0.3869862879254569,0.38439168116435707,0.3768425386448223,0.3422971688163553,0.3162237483864295,0.2964796717780044,0.272985961088385,0.2379784018813264,0.11718099525343283,-0.002641196424975005,-0.21330473815608558,-0.29446365451210355,-0.3413689350281336,-0.37211762829348816,-0.3775254276331177,7.5898,3.0339
26_9,-0.18819390889686485,-0.1851954020523088,-0.1559386748583739,0.22458347824881358,-0.040680838151480256,0.09346014871691256,0.06675976166047137,-0.005255563058733592,-0.0019944406546985936,-0.21174388870944336,-0.04777371046824735,0.12291610324184658,-0.002046665431115865,-0.001990353882554199,-0.001963485641994227,0.012226727270281875,-0.02211492749696792,-3.049855139074123,-3.0200060245037887,-3.0027680997412745,-2.5875398901296123,-2.0748977832800914,-1.8460310962586144,-1.3421665036645272,-1.0469179391135037,-0.9326800581494701,-0.8180092551016922,-0.6058927196728177,-0.3032824134294725,-0.03300987705010187,0.1814534534977308,0.40054071030609084,0.5359154486589608,0.6021520768023776,0.6312869827753931,0.6447242958610158,0.6536577441701026,0.6589836931490509,0.6617924944334912,0.6636235829760253,0.6647146437495595,0.6650625160630091,0.664871673185394,0.663334450134067,0.6582765354780566,0.6446966388444664,0.6359197580809622,0.6293902612502487,0.6263055871656789,0.6257845931651858,0.6256521758610241,0.6255572079094948,0.6254564297845329,0.6253434679260513,0.6249029571151213,0.6234644636307803,0.6185753618424888,0.6069782343271954,0.5863057025802212,0.5278530253070814,0.4445915540773999,0.3830535190773152,0.3065288308736945,0.24342540136053498,0.21467218082833095,0.20507001252297988,0.2030459929971219,0.1995027836320119,0.1925242113182511,0.17219023919778942,0.14681708276532118,0.12378523962590335,0.0589898500323735,-0.01611071768302709,-0.17320172748648913,-0.2444038200012905,7.5085,1.5153
26_10,-0.21493736903105076,-0.21135319543892597,-0.2093618735293989,0.1585638157279027,-0.11158517976798588,0.452784845437443,0.07992472863672354,-0.0064412559144729105,-0.0020016497441397605,-0.18266186967091758,-0.06315942826609362,0.4258920060849607,-0.002088684170050276,-0.0020842956711526147,-0.0019654456507869167,0.03189957661137977,-0.051966626699360044,-3.052121529996393,-3.0197182251419465,-3.008024697339569,-2.607226467061702,-2.1066698015714054,-1.916601141590514,-1.3426044118984661,-1.0255043771323118,-0.8861609642133559,-0.7855376550808055,-0.6089184010822861,-0.3231338943172667,-0.0682109029851356,0.1447963967254588,0.3764753380525522,0.5279380695506055,0.5824676929719332,0.6192156956536456,0.6355695629494087,0.6406181467159169,0.6467496274889066,0.6500533949248759,0.6512734687779234,0.6524300138553336,0.6529646384928725,0.6531154661515095,0.6531087301358793,0.65105340428221,0.6385305554345969,0.6212962584765108,0.6125326309790045,0.6105858941461201,0.6103663477630483,0.6102849448668495,0.6101903561571695,0.6101266067723747,0.610011110563115,0.6099661881250416,0.6098754991594068,0.6095945852545943,0.6090345123583509,0.5938508563416744,0.5191696067865839,0.4676054387896894,0.3965767761343961,0.2548923618541432,0.2156209834769466,0.210233093865355,0.20903032102283933,0.208751038669905,0.2084079690812055,0.20822411419433495,0.20783270987085928,0.20630454826499234,0.20389654278104274,0.1730682305870152,0.03329088440116735,-0.12403934431179198,-0.1525087991843996,6.0712,2.1119
26_11,-0.20244083373383331,-0.20088166758537915,-0.05186959651559476,0.2884671993517057,0.07291751970573469,0.029279543112184822,0.07632907466868538,-0.002267561141383974,-0.0019699825741868906,-0.21621246465096924,-0.03247716927985175,0.09687266808235956,-0.0017287326337556356,-0.002046317193014932,-0.0019423808127667713,-0.014297288975487108,0.03868655178074281,-2.8926733614602007,-2.8708950666664252,-2.828039769761393,-2.5432207114480754,-2.2988268716238784,-1.9881468656480898,-1.5611061395728982,-1.295032136849564,-1.1054419871929033,-0.941613574149352,-0.7363185293703103,-0.5013097881210696,-0.08779647339753396,0.16201742921951826,0.36474777151623017,0.5002252836506191,0.5663803239630331,0.5921303493538329,0.6092964237864922,0.6202758837527957,0.6261021268153367,0.6282164412558593,0.6292932652457357,0.6301592651210419,0.6304604796842224,0.6297369685829324,0.626961556192381,0.6243198202028593,0.6212424199262061,0.6105123746657328,0.6041957422321369,0.5957170054790274,0.5907438170702264,0.587368419456092,0.5851162958014288,0.5846184566218116,0.5840705172014671,0.5826347067169341,0.5782601789845598,0.5673693646681084,0.5536296556276772,0.5488741140114215,0.5435489487685354,0.5196595143871816,0.48019623418745594,0.4544370173927286,0.4291379547134264,0.3870515774859519,0.33788616717471454,0.2820376804789686,0.26940000025133726,0.25902278786650035,0.20100517448549324,0.1878186305846778,0.1724696000943853,0.15864615473190632,0.1388479821320966,0.11458584175553223,0.0799935519650736,8.8644,1.0814
26_12,-0.18499091279645177,-0.18344073999042318,-0.05114514153269762,0.23850253100107666,0.011643562854555676,-0.11472088703921962,0.06726322574129523,-0.00239682352376015,-0.0019712421920374964,-0.18417300910036713,-0.03766605736222268,-0.052618275103667705,-0.001901234363297491,-0.001775255036396455,-0.0019547605331566385,-0.017011584465473614,-0.027983199792954216,-3.0673916075944034,-3.030372706677788,-2.9990267784515545,-2.6011510840378884,-2.0526835838995323,-1.840383475101103,-1.3939821089128028,-0.9833558792307124,-0.8743214352233724,-0.7834712643917279,-0.578466145698185,-0.32942336276751916,-0.07105591358261457,0.21041722556747944,0.36258782858028926,0.5372981282260374,0.608779472798787,0.6332096207402832,0.6498532003646982,0.6583427985774706,0.6629097722503201,0.6659719734430272,0.6678236370483628,0.6680603436336817,0.6668850331186436,0.664404217190937,0.6618287528690703,0.6549734158872479,0.6437077841068579,0.6334793615683443,0.6278439024772997,0.6249164494471469,0.622910850614732,0.6223800415750234,0.6217774341940785,0.6196705014445177,0.615878970800458,0.6124562571867385,0.6090370678742125,0.6020468602943851,0.5904570976599773,0.5687464071262978,0.5492619358627305,0.4484906577064166,0.3925273945380766,0.3526699331980757,0.338995482412861,0.29313420046973826,0.2445142926497243,0.2040155440225061,0.18688311465348678,0.1557092933044783,0.1310373715002183,0.1121159547472138,0.05913723976120516,0.013428892568809341,-0.04175638680719028,-0.15176875995257313,-0.27196522173296134,7.183,6.2068
26_13,-0.20197454154447292,-0.2003066296962267,-0.058223985435340755,0.22861234651062953,-0.053370507624429374,0.05619903416604899,0.07595530132815188,-0.0023364535049237418,-0.001970658091382724,-0.20397338375524085,-0.052035809806432694,0.0914982243010931,-0.0016743969743599325,-0.0019808370975145507,-0.001962885191915986,0.2726926723585793,-0.007544636462541904,-3.0481046985345936,-3.02407406461544,-2.9823644477364564,-2.553128967040184,-2.1452101298083655,-1.8048185987838075,-1.358621210929074,-1.057594347250312,-0.8791834536532654,-0.7789343537792477,-0.5748646930631297,-0.320658289036872,-0.053921022162835223,0.2091324898135749,0.3763662322765078,0.5409027275914072,0.6055837841380307,0.6330972792085369,0.6493394993885688,0.6574048824419794,0.6617224799380621,0.6650827504886032,0.6668456006942671,0.667745675164606,0.6680048064242373,0.6664963248210927,0.6618791898735137,0.6585213528378631,0.6531351522476243,0.6449546026419568,0.6405087124806601,0.6310013330894555,0.6272137266562907,0.6257464907399356,0.6254406922096278,0.6252805207441743,0.6249591636874632,0.6238349690692738,0.6184090840983192,0.6031536385318368,0.5891598643948358,0.5786668924051819,0.5616028566986481,0.5205236357522762,0.4760134723177423,0.4045510634239017,0.3518938074537277,0.26666036066648857,0.20431087617496524,0.17370102531554893,0.1521431359421682,0.12047663023431535,0.04139917983175934,0.014651821228123856,-0.0001996363246526897,-0.053638212325226295,-0.07265178495580331,-0.10590681036016168,-0.1736430627777164,6.6949,7.7797
26_14,-0.1550728593858573,-0.15266002856295993,-0.11127109155403483,0.1102311720426953,-0.04936580394273617,-0.06629104863845116,0.05109960997569415,-0.0042352929986667195,-0.0019871044445550524,-0.11199510024685819,-0.0456236252147947,-0.011783135888532924,-0.002105408973123035,-0.001899279927497934,-0.001959118634023016,-0.06467687891817435,-0.052243414659195284,-3.070343892253552,-3.0271617498494288,-3.0020656400479577,-2.659070117382452,-1.9751415545222053,-1.7917568773947552,-1.3542516824407116,-0.9738695412532352,-0.9029296490860146,-0.8199827932915021,-0.5656708353798751,-0.284676511109539,-0.026829915540406785,0.19352000539822012,0.40072066995210615,0.5514381566509328,0.6150237689402109,0.6426703750304468,0.6563449555614788,0.6656659534874902,0.6704912373222582,0.6735577309827159,0.6755221118230265,0.6762511441140702,0.6759138243180187,0.6748937635281328,0.6674980462439256,0.6607643016058958,0.6397091455683153,0.6342855390227297,0.6329322386279221,0.6324527069227832,0.632348725998241,0.6322888687716427,0.6321852469392214,0.631643425126168,0.6305722846073682,0.6280574457411956,0.6210656785625075,0.6091801326907407,0.5843898615138994,0.5552592059023445,0.48139241987625875,0.3474692319650074,0.3218030154790831,0.30358067821505097,0.30048468151095487,0.29243402086308684,0.2863278660230424,0.26615256829853684,0.24464628911569447,0.20063628464094185,0.17057103939730872,0.14198767249323918,0.08927756335062194,-0.03447953496333438,-0.09574253254280929,-0.2717489016841121,-0.3876881534409482,5.0,6.9119
26_15,-0.21772300026638444,-0.21433015981444276,-0.18862725467097696,0.20829132173812626,-0.06737179162512849,-0.07795429602189717,0.08172106489109088,-0.005844283291081772,-0.0019981968565629346,-0.20976311770478,-0.05365246968562171,-0.021617369211021507,-0.0020881271553850433,-0.0019190338563811736,-0.001965825708278552,0.05582579236182206,-0.02882107916894094,-3.0248138057939533,-3.005595028685606,-2.985294866170811,-2.517616196158019,-2.2104152446408363,-1.882307603429814,-1.3401053336411435,-1.0952140769144378,-0.9423582256427887,-0.8159894055755648,-0.6326859761536325,-0.3257977495444474,-0.05807700524894659,0.1767313662590992,0.3766626605348208,0.527180088977925,0.5956098693398459,0.6194812171778353,0.6353678931748553,0.6445276004115617,0.6487716124753569,0.6520217632815253,0.653628059433925,0.6546317013023677,0.6550407036228536,0.6551852033095138,0.6544881084047878,0.6517769529935146,0.6469711947334895,0.6365741287720132,0.6277845749725619,0.619921578674783,0.6181846112412849,0.6178891848160746,0.6178025543923122,0.6177096680450591,0.6176147026668174,0.6175328924936789,0.6174000177803021,0.6161912133392144,0.6092974404519442,0.5912798052156467,0.5821965671343827,0.5324274996075915,0.44823867994434147,0.37428530463039145,0.2715582562480391,0.18042895822974608,0.151602820630517,0.14835806908704025,0.1474320431186315,0.14599039781889292,0.14347111588942363,0.13145375896817002,0.0966224459507931,0.06522482212173603,0.05138671374959827,-0.015489539638166665,-0.09217576418610886,4.0644,7.2102
